author,loc,spcd,treeno,section_id,disk_id,ht,wdbk_thk,ob_d_1,ob_d_2,ob_d_avg,ib_d_1,ib_d_2,ib_d_avg,wd_cl_def1,wd_d_def1,wd_cv_def1,wd_cl_def2,wd_d_def2,wd_cv_def2,wd_cl_def3,wd_d_def3,wd_cv_def3,wdbk_gw,wd_gw,bk_gw,wdbk_gw_1,wd_gw_1,bk_gw_1,wdbk_cv,wd_cv,bk_cv,wd_gw_sub,bk_gw_sub,wd_dw_sub,bk_dw_sub,wd_cv_sub,bk_cv_sub,temp,wdbk_mc,wd_mc,bk_mc,bk_frac,wdbk_sg,wd_sg,bk_sg
Sabatia,1,110,E_43,8,8,53,,,,8.4,,,7.85,,,,,,,,,,111,96.1,14.87,111,96.13,14.87,,95,,,,,,,,,,,,,,0.4958,
Sabatia,1,110,E_43,9,9,60,,,,5,,,4.75,,,,,,,,,,49,40.8,8.2,49,40.8,8.2,,42,,,,,,,,,,,,,,0.4048,
Sabatia,1,110,E_43,10,10,66.6,,,,1.2,,,1.1,,,,,,,,,,2,1.2,0.8,2,1.2,0.8,,1.6,,,,,,,,,,,,,,0.375,
Sabatia,1,110,E_45,0,0,0.7,,,,39.4,,,35.6,,,,,,,,,,3546,3197.5,348.47,3546,3197.53,348.47,,3380,,,,,,,,,,,,,,0.5438,
Sabatia,1,110,E_45,1,1,4.5,,,,31.9,,,29.5,,,,,,,,,,2509,2369.4,139.61,2509,2369.39,139.61,,2550,,,,,,,,,,,,,,0.5095,
Sabatia,1,110,E_45,2,2,10,,,,29.1,,,28.05,,,,,,,,,,1846,1737.5,108.55,1846,1737.45,108.55,,1940,,,,,,,,,,,,,,0.4653,
Sabatia,1,110,E_45,3,3,17,,,,28.2,,,27,,,,,,,,,,1912,1802.8,109.21,1912,1802.79,109.21,,1970,,,,,,,,,,,,,,0.4677,
Sabatia,1,110,E_45,4,4,24,,,,26.6,,,25.65,,,,,,,,,,1864,1755.2,108.76,1864,1755.24,108.76,,1860,,,,,,,,,,,,,,0.4419,
Sabatia,1,110,E_45,5,5,31,,,,25.4,,,24.25,,,,,,,,,,1563,1465.2,97.76,1563,1465.24,97.76,,1560,,,,,,,,,,,,,,0.439,
Sabatia,1,110,E_45,6,6,38,,,,23.6,,,22.6,,,,,,,,,,1641,1535.8,105.17,1641,1535.83,105.17,,1562,,,,,,,,,,,,,,0.4374,
Sabatia,1,110,E_45,7,7,45,,,,22.6,,,21.85,,,,,,,,,,1818,1693,125,1818,1693,125,,1715,,,,,,,,,,,,,,0.3895,
Sabatia,1,110,E_45,8,8,53,,,,20.8,,,20,,,,,,,,,,1345,1248,97,1345,1248,97,,1254,,,,,,,,,,,,,,0.4006,
Sabatia,1,110,E_45,9,9,60,,,,17.8,,,17.2,,,,,,,,,,998,914,84.04,998,913.96,84.04,,885,,,,,,,,,,,,,,0.4087,
Sabatia,1,110,E_45,10,10,67,,,,12.6,,,12,,,,,,,,,,324,288.3,35.73,324,288.27,35.73,,287,,,,,,,,,,,,,,0.4052,
Sabatia,1,110,E_45,11,11,74,,,,5.5,,,5.45,,,,,,,,,,50,41.5,8.55,50,41.45,8.55,,48,,,,,,,,,,,,,,0.3667,
Sabatia,1,110,E_45,12,12,80,,,,1.7,,,1.55,,,,,,,,,,7,4.5,2.49,7,4.51,2.49,,5.2,,,,,,,,,,,,,,0.4231,
Sabatia,1,110,E_47,0,0,0.6,,,,41.9,,,37.25,,,,,,,,,,4468,4040.3,427.73,4468,4040.27,427.73,,3920,,,,,,,,,,,,,,0.6179,
Sabatia,1,110,E_47,1,1,4.5,,,,32.6,,,30.25,,,,,,,,,,2242,2098,143.96,2242,2098.04,143.96,,2230,,,,,,,,,,,,,,0.5608,
Sabatia,1,110,E_47,2,2,10,,,,30.1,,,28.7,,,,,,,,,,2302,2150.6,151.41,2302,2150.59,151.41,,2220,,,,,,,,,,,,,,0.5375,
Sabatia,1,110,E_47,3,3,17,,,,29.9,,,28,,,,,,,,,,2313,2182.6,130.41,2313,2182.59,130.41,,2080,,,,,,,,,,,,,,0.5378,
Sabatia,1,110,E_47,4,4,24,,,,27.6,,,26.55,,,,,,,,,,2130,2008.9,121.11,2130,2008.89,121.11,,1975,,,,,,,,,,,,,,0.4922,
Sabatia,1,110,E_47,5,5,31,,,,26.2,,,24.85,,,,,,,,,,1792,1676.5,115.49,1792,1676.51,115.49,,1710,,,,,,,,,,,,,,0.4912,
Sabatia,1,110,E_47,6,6,38,,,,23.9,,,22.7,,,,,,,,,,1854,1730.3,123.67,1854,1730.33,123.67,,1665,,,,,,,,,,,,,,0.4987,
Sabatia,1,110,E_47,7,7,45,,,,21.9,,,20.7,,,,,,,,,,1092,1019.4,72.59,1092,1019.41,72.59,,1005,,,,,,,,,,,,,,0.4778,
Sabatia,1,110,E_47,8,8,53,,,,19.6,,,18.6,,,,,,,,,,1014,934.5,79.48,1014,934.52,79.48,,900,,,,,,,,,,,,,,0.4982,
Sabatia,1,110,E_47,9,9,60,,,,12.9,,,12.6,,,,,,,,,,235,213.3,21.73,235,213.27,21.73,,220,,,,,,,,,,,,,,0.4618,
Sabatia,1,110,E_47,10,10,67,,,,8.3,,,7.95,,,,,,,,,,176,155.3,20.68,176,155.32,20.68,,152,,,,,,,,,,,,,,0.4414,
Sabatia,1,110,E_82,0,0,0.3,,,,22.1,,,19.55,,,,,,,,,,1509,1398.7,110.34,1509,1398.66,110.34,,1344,,,,,,,,,,,,,,0.5763,
Sabatia,1,110,E_82,1,1,4.5,,,,17.6,,,16.5,,,,,,,,,,635,591,43.95,635,591.05,43.95,,603,,,,,,,,,,,,,,0.5393,
Sabatia,1,110,E_82,2,2,10,,,,17.1,,,15.8,,,,,,,,,,532,490.4,41.63,532,490.37,41.63,,497,,,,,,,,,,,,,,0.538,
Sabatia,1,110,E_82,3,3,17,,,,15.9,,,14.8,,,,,,,,,,473,442.9,30.12,473,442.88,30.12,,480,,,,,,,,,,,,,,0.4898,
Sabatia,1,110,E_82,4,4,24,,,,14.4,,,13.65,,,,,,,,,,377,351.1,25.94,377,351.06,25.94,,397,,,,,,,,,,,,,,0.4741,
Sabatia,1,110,E_82,5,5,31,,,,13.8,,,12.85,,,,,,,,,,283,259.6,23.38,283,259.62,23.38,,305,,,,,,,,,,,,,,0.4679,
Sabatia,1,110,E_82,6,6,38,,,,12.8,,,12.2,,,,,,,,,,278,255.8,22.24,278,255.76,22.24,,282,,,,,,,,,,,,,,0.5021,
Sabatia,1,110,E_82,7,7,45,,,,11.9,,,11.4,,,,,,,,,,270,246.6,23.43,270,246.57,23.43,,258,,,,,,,,,,,,,,0.4628,
Sabatia,1,110,E_82,8,8,53,,,,10.1,,,9.55,,,,,,,,,,196,176.5,19.51,196,176.49,19.51,,194,,,,,,,,,,,,,,0.4356,
Sabatia,1,110,E_82,9,9,60,,,,8.2,,,7.85,,,,,,,,,,96,84.1,11.9,96,84.1,11.9,,87,,,,,,,,,,,,,,0.423,
Sabatia,1,110,E_82,10,10,67,,,,4.1,,,3.9,,,,,,,,,,26,20.3,5.7,26,20.3,5.7,,23.3,,,,,,,,,,,,,,0.3734,
Sabatia,1,110,E_82,11,11,71.3,,,,1.5,,,1.35,,,,,,,,,,3,1.8,1.15,3,1.85,1.15,,2.5,,,,,,,,,,,,,,0.36,
Sabatia,1,110,E_84,0,0,0.7,,,,31.2,,,26.1,,,,,,,,,,2509,2251.6,257.44,2509,2251.56,257.44,,2200,,,,,,,,,,,,,,0.6115,
Sabatia,1,110,E_84,1,1,4.5,,,,24.3,,,21.75,,,,,,,,,,1173,1090.3,82.65,1173,1090.35,82.65,,1105,,,,,,,,,,,,,,0.5868,
Sabatia,1,110,E_84,2,2,10,,,,23.4,,,21.35,,,,,,,,,,1292,1207.7,84.34,1292,1207.66,84.34,,1227,,,,,,,,,,,,,,0.5607,
Sabatia,1,110,E_84,3,3,17,,,,21.8,,,20.5,,,,,,,,,,1001,939.2,61.79,1001,939.21,61.79,,948,,,,,,,,,,,,,,0.5179,
Sabatia,1,110,E_84,4,4,24,,,,20.4,,,19.45,,,,,,,,,,658,616.3,41.7,658,616.3,41.7,,698,,,,,,,,,,,,,,0.4917,
Sabatia,1,110,E_84,5,5,31,,,,20.6,,,19.65,,,,,,,,,,754,702.7,51.28,754,702.72,51.28,,747,,,,,,,,,,,,,,0.4718,
Sabatia,1,110,E_84,6,6,38,,,,19.2,,,18.15,,,,,,,,,,813,749.9,63.13,813,749.87,63.13,,820,,,,,,,,,,,,,,0.5054,
Sabatia,1,110,E_84,7,7,45,,,,17.1,,,16.25,,,,,,,,,,572,520.4,51.65,572,520.35,51.65,,626,,,,,,,,,,,,,,0.4625,
Sabatia,1,110,E_84,8,8,53,,,,14.4,,,13.85,,,,,,,,,,309,275.6,33.4,309,275.6,33.4,,344,,,,,,,,,,,,,,0.4494,
Sabatia,1,110,E_84,9,9,60,,,,11.6,,,11.05,,,,,,,,,,209,181.9,27.12,209,181.88,27.12,,224,,,,,,,,,,,,,,0.4112,
Sabatia,1,110,E_84,10,10,67,,,,6.7,,,6.25,,,,,,,,,,45,36.1,8.86,45,36.14,8.86,,49,,,,,,,,,,,,,,0.3939,
Sabatia,1,110,E_84,11,11,72.8,,,,1.7,,,1.55,,,,,,,,,,3,1.8,1.15,3,1.85,1.15,,2.6,,,,,,,,,,,,,,0.3846,
Sabatia,1,110,E_85,0,0,0.5,,,,16.2,,,12.9,,,,,,,,,,396,335.1,60.9,396,335.1,60.9,,364,,,,,,,,,,,,,,0.5511,
Sabatia,1,110,E_85,1,1,4.5,,,,11.6,,,10.65,,,,,,,,,,220,202.1,17.94,220,202.06,17.94,,235,,,,,,,,,,,,,,0.5302,
Sabatia,1,110,E_85,2,2,10,,,,10.9,,,10.1,,,,,,,,,,187,172,15.01,187,171.99,15.01,,206,,,,,,,,,,,,,,0.5175,
Sabatia,1,110,E_85,3,3,17,,,,10.2,,,9.8,,,,,,,,,,183,171.5,11.54,183,171.46,11.54,,202,,,,,,,,,,,,,,0.5515,
Sabatia,1,110,E_85,4,4,24,,,,8.6,,,8.05,,,,,,,,,,113,103.6,9.39,113,103.61,9.39,,145,,,,,,,,,,,,,,0.44,
Sabatia,1,110,E_85,5,5,31,,,,7.6,,,7.4,,,,,,,,,,94,84.7,9.32,94,84.68,9.32,,117,,,,,,,,,,,,,,0.4479,
Sabatia,1,110,E_85,6,6,38,,,,6.7,,,6.45,,,,,,,,,,53,48,4.95,53,48.05,4.95,,61,,,,,,,,,,,,,,0.5016,
Sabatia,1,110,E_85,7,7,45,,,,5.5,,,5.25,,,,,,,,,,37,32.3,4.71,37,32.29,4.71,,42,,,,,,,,,,,,,,0.4381,
Sabatia,1,110,E_85,8,8,53,,,,3,,,2.8,,,,,,,,,,15,11.9,3.12,15,11.88,3.12,,14,,,,,,,,,,,,,,0.4429,
Sabatia,1,110,E_86,0,0,0.8,,,,42.9,,,38.15,,,,,,,,,,4408,3996.9,411.06,4408,3996.94,411.06,,4310,,,,,,,,,,,,,,0.51,
Sabatia,1,110,E_86,1,1,4.5,,,,32.5,,,30.8,,,,,,,,,,2080,1958.9,121.14,2080,1958.86,121.14,,1920,,,,,,,,,,,,,,0.4922,
Sabatia,1,110,E_86,2,2,10,,,,31.1,,,29.6,,,,,,,,,,2225,2120.4,104.61,2225,2120.39,104.61,,2144,,,,,,,,,,,,,,0.4464,
Sabatia,1,110,E_86,3,3,17,,,,30.2,,,28.85,,,,,,,,,,2050,1945,105,2050,1945,105,,1940,,,,,,,,,,,,,,0.4227,
Sabatia,1,110,E_86,4,4,24,,,,29.6,,,27.8,,,,,,,,,,1926,1818.8,107.18,1926,1818.82,107.18,,1925,,,,,,,,,,,,,,0.4329,
Sabatia,1,110,E_86,5,5,31,,,,28.1,,,26.85,,,,,,,,,,2053,1930.7,122.32,2053,1930.68,122.32,,1920,,,,,,,,,,,,,,0.4031,
Sabatia,1,110,E_86,6,6,38,,,,25.7,,,24.65,,,,,,,,,,1480,1393.5,86.45,1480,1393.55,86.45,,1390,,,,,,,,,,,,,,0.4346,
Sabatia,1,110,E_86,7,7,45,,,,22.3,,,21.4,,,,,,,,,,1176,1099.8,76.19,1176,1099.81,76.19,,1170,,,,,,,,,,,,,,0.3991,
Sabatia,1,110,E_86,8,8,53,,,,22.9,,,22.2,,,,,,,,,,1144,1056,88.05,1144,1055.95,88.05,,1065,,,,,,,,,,,,,,0.3915,
Sabatia,1,110,E_86,9,9,60,,,,11.8,,,11.55,,,,,,,,,,321,286.7,34.3,321,286.7,34.3,,307,,,,,,,,,,,,,,0.3948,
Sabatia,1,110,E_86,10,10,67,,,,6.9,,,6.7,,,,,,,,,,104,90.4,13.64,104,90.36,13.64,,100,,,,,,,,,,,,,,0.38,
Sabatia,1,110,E_86,11,11,74,,,,1.6,,,1.55,,,,,,,,,,2,1.2,0.77,2,1.23,0.77,,2.3,,,,,,,,,,,,,,0.3522,
Sabatia,1,110,E_86,12,12,75,,,,1.6,,,1.4,,,,,,,,,,2,1.3,0.71,2,1.29,0.71,,1.7,,,,,,,,,,,,,,0.4118,
Sabatia,1,110,W_12,0,0,0.7,,,,45.9,,,42.75,,,,,,,,,,4849,4491,358,4849,4491,358,,4280,,,,,,,,,,,,,,0.5178,
Sabatia,1,110,W_12,1,1,4.5,,,,38.8,,,36.4,,,,,,,,,,4562,4283.2,278.79,4562,4283.21,278.79,,4230,,,,,,,,,,,,,,0.4766,
Sabatia,1,110,W_12,2,2,10,,,,36.2,,,33.95,,,,,,,,,,4215,3987.2,227.76,4215,3987.24,227.76,,3870,,,,,,,,,,,,,,0.4711,
Sabatia,1,110,W_12,3,3,17,,,,34.6,,,33.1,,,,,,,,,,3397,3193.6,203.42,3397,3193.58,203.42,,3145,,,,,,,,,,,,,,0.4562,
Sabatia,1,110,W_12,4,4,24,,,,34,,,32.35,,,,,,,,,,4034,3809.6,224.45,4034,3809.55,224.45,,3700,,,,,,,,,,,,,,0.4503,
Sabatia,1,110,W_12,5,5,31,,,,32.9,,,31.35,,,,,,,,,,3188,3004.8,183.23,3188,3004.77,183.23,,2960,,,,,,,,,,,,,,0.4368,
Sabatia,1,110,W_12,6,6,38,,,,30.4,,,28.9,,,,,,,,,,2040,1914.8,125.17,2040,1914.83,125.17,,1940,,,,,,,,,,,,,,0.4242,
Sabatia,1,110,W_12,7,7,45,,,,28.6,,,27.55,,,,,,,,,,1985,1861.8,123.15,1985,1861.85,123.15,,1750,,,,,,,,,,,,,,0.4851,
Sabatia,1,110,W_12,8,8,53,,,,24.6,,,23.35,,,,,,,,,,1686,1547.8,138.2,1686,1547.8,138.2,,1460,,,,,,,,,,,,,,0.449,
Sabatia,1,110,W_12,9,9,60,,,,14.7,,,14.05,,,,,,,,,,503,449.3,53.74,503,449.26,53.74,,470,,,,,,,,,,,,,,0.424,
Sabatia,1,110,W_12,10,10,67,,,,8.4,,,8.15,,,,,,,,,,185,161,24.04,185,160.96,24.04,,162,,,,,,,,,,,,,,0.4025,
Sabatia,1,110,W_12,11,11,74,,,,1.8,,,1.7,,,,,,,,,,3,1.8,1.16,3,1.84,1.16,,2.1,,,,,,,,,,,,,,0.4286,
Sabatia,1,110,W_12,12,12,75.3,,,,1.3,,,1.2,,,,,,,,,,1,0.5,0.46,1,0.54,0.46,,0.6,,,,,,,,,,,,,,0.6667,
Sabatia,1,110,W_128,0,0,0.3,,,,10.7,,,9.65,,,,,,,,,,163,141.2,21.8,163,141.2,21.8,,159,,,,,,,,,,,,,,0.4975,
Sabatia,1,110,W_128,1,1,4.5,,,,8.7,,,8.3,,,,,,,,,,160,146.8,13.18,160,146.82,13.18,,155,,,,,,,,,,,,,,0.5916,
Sabatia,1,110,W_128,2,2,10,,,,8,,,7.75,,,,,,,,,,122,113.1,8.89,122,113.11,8.89,,150,,,,,,,,,,,,,,0.474,
Sabatia,1,110,W_128,3,3,17,,,,7.3,,,7,,,,,,,,,,54,49.5,4.48,54,49.52,4.48,,73,,,,,,,,,,,,,,0.4411,
Sabatia,1,110,W_128,4,4,24,,,,6.5,,,6.35,,,,,,,,,,43,38.7,4.34,43,38.66,4.34,,63,,,,,,,,,,,,,,0.4127,
Sabatia,1,110,W_128,5,5,31,,,,5.4,,,5.2,,,,,,,,,,27,23.5,3.5,27,23.5,3.5,,40,,,,,,,,,,,,,,,
Sabatia,1,110,W_128,6,6,38,,,,3.7,,,3.5,,,,,,,,,,17,14.5,2.5,17,14.5,2.5,,24,,,,,,,,,,,,,,0.3958,
Sabatia,1,110,W_14,0,0,0.4,,,,33.5,,,30.35,,,,,,,,,,2714,2472.1,241.89,2714,2472.11,241.89,,2420,,,,,,,,,,,,,,0.5851,
Sabatia,1,110,W_14,1,1,4.5,,,,25.9,,,24.4,,,,,,,,,,1655,1555.5,99.54,1655,1555.46,99.54,,1620,,,,,,,,,,,,,,0.5301,
Sabatia,1,110,W_14,2,2,10,,,,24.8,,,23.65,,,,,,,,,,1637,1540.5,96.47,1637,1540.53,96.47,,1645,,,,,,,,,,,,,,0.5025,
Sabatia,1,110,W_14,3,3,17,,,,23.7,,,22.85,,,,,,,,,,1515,1435.9,79.14,1515,1435.86,79.14,,1481,,,,,,,,,,,,,,0.5215,
Sabatia,1,110,W_14,4,4,24,,,,22,,,21.15,,,,,,,,,,1424,1336.9,87.07,1424,1336.93,87.07,,1413,,,,,,,,,,,,,,0.461,
Sabatia,1,110,W_14,5,5,31,,,,21.2,,,20.5,,,,,,,,,,1364,1283,81.02,1364,1282.98,81.02,,1266,,,,,,,,,,,,,,0.493,
Sabatia,1,110,W_14,6,6,38,,,,19.4,,,18.65,,,,,,,,,,1136,1061.3,74.71,1136,1061.29,74.71,,1055,,,,,,,,,,,,,,0.4482,
Sabatia,1,110,W_14,7,7,45,,,,16.8,,,16.2,,,,,,,,,,694,643,51.03,694,642.97,51.03,,641,,,,,,,,,,,,,,0.4281,
Sabatia,1,110,W_14,8,8,53,,,,15.1,,,14.45,,,,,,,,,,679,612.7,66.34,679,612.66,66.34,,592,,,,,,,,,,,,,,0.4633,
Sabatia,1,110,W_14,9,9,60,,,,9.7,,,9.4,,,,,,,,,,203,182.2,20.77,203,182.23,20.77,,185,,,,,,,,,,,,,,0.3968,
Sabatia,1,110,W_14,10,10,67,,,,3.8,,,3.65,,,,,,,,,,16,12.3,3.67,16,12.33,3.67,,13.7,,,,,,,,,,,,,,0.3942,
Sabatia,1,110,W_14,11,11,70.5,,,,1.9,,,1.7,,,,,,,,,,5,3.4,1.6,5,3.4,1.6,,4,,,,,,,,,,,,,,0.375,
Sabatia,1,110,W_176,0,0,0.4,,,,32.8,,,29.7,,,,,,,,,,1660,1463.2,196.83,1660,1463.17,196.83,,1580,,,,,,,,,,,,,,0.5277,
Sabatia,1,110,W_176,1,1,4.5,,,,26.4,,,24.6,,,,,,,,,,1682,1565.4,116.59,1682,1565.41,116.59,,1660,,,,,,,,,,,,,,0.5152,
Sabatia,1,110,W_176,2,2,10,,,,24.1,,,23.1,,,,,,,,,,1467,1383,83.97,1467,1383.03,83.97,,1500,,,,,,,,,,,,,,0.4845,
Sabatia,1,110,W_176,3,3,17,,,,23.8,,,22.55,,,,,,,,,,1260,1186.6,73.42,1260,1186.58,73.42,,1270,,,,,,,,,,,,,,0.5082,
Sabatia,1,110,W_176,4,4,24,,,,21.1,,,20.7,,,,,,,,,,1148,1090,57.98,1148,1090.02,57.98,,1225,,,,,,,,,,,,,,0.4602,
Sabatia,1,110,W_176,5,5,31,,,,20.1,,,19.65,,,,,,,,,,912,854,58.02,912,853.98,58.02,,1000,,,,,,,,,,,,,,0.4547,
Sabatia,1,110,W_176,6,6,38,,,,19.1,,,18.65,,,,,,,,,,922,861.6,60.39,922,861.61,60.39,,975,,,,,,,,,,,,,,0.4546,
Sabatia,1,110,W_176,7,7,45,,,,17.1,,,16.6,,,,,,,,,,793,732.8,60.21,793,732.79,60.21,,843,,,,,,,,,,,,,,0.4434,
Sabatia,1,110,W_176,8,8,53,,,,15.9,,,15.3,,,,,,,,,,482,442.9,39.13,482,442.87,39.13,,504,,,,,,,,,,,,,,0.4677,
Sabatia,1,110,W_176,9,9,60,,,,12.4,,,12.1,,,,,,,,,,343,308.7,34.26,343,308.74,34.26,,344,,,,,,,,,,,,,,0.4262,
Sabatia,1,110,W_176,10,10,67,,,,9.2,,,9.05,,,,,,,,,,165,145.4,19.58,165,145.42,19.58,,163,,,,,,,,,,,,,,0.4178,
Sabatia,1,110,W_176,11,11,74,,,,5.3,,,5.15,,,,,,,,,,50,40.1,9.88,50,40.12,9.88,,47,,,,,,,,,,,,,,0.4,
Sabatia,1,110,W_176,12,12,80.1,,,,1.8,,,1.7,,,,,,,,,,3,1.8,1.18,3,1.82,1.18,,2.2,,,,,,,,,,,,,,0.4091,
Sabatia,1,110,W_177,0,0,0.6,,,,38.9,,,34.05,,,,,,,,,,7700,6899.5,800.49,7700,6899.51,800.49,,6480,,,,,,,,,,,,,,0.5597,
Sabatia,1,110,W_177,1,1,4.5,,,,31.8,,,28.9,,,,,,,,,,3344,3082.4,261.64,3344,3082.36,261.64,,2950,,,,,,,,,,,,,,0.5214,
Sabatia,1,110,W_177,2,2,10,,,,29.6,,,27.8,,,,,,,,,,3959,3739.5,219.5,3959,3739.5,219.5,,3620,,,,,,,,,,,,,,0.4887,
Sabatia,1,110,W_177,3,3,17,,,,28.6,,,27.3,,,,,,,,,,2979,2813.2,165.84,2979,2813.16,165.84,,2760,,,,,,,,,,,,,,0.4791,
Sabatia,1,110,W_177,4,4,24,,,,27.4,,,26,,,,,,,,,,2204,2090.7,113.26,2204,2090.74,113.26,,2105,,,,,,,,,,,,,,0.4543,
Sabatia,1,110,W_177,5,5,31,,,,26.3,,,24.85,,,,,,,,,,2473,2342.4,130.63,2473,2342.37,130.63,,2340,,,,,,,,,,,,,,0.4411,
Sabatia,1,110,W_177,6,6,38,,,,24.2,,,22.9,,,,,,,,,,2012,1892.5,119.5,2012,1892.5,119.5,,1920,,,,,,,,,,,,,,0.4221,
Sabatia,1,110,W_177,7,7,45,,,,22.6,,,21.6,,,,,,,,,,1967,1841.2,125.81,1967,1841.19,125.81,,1895,,,,,,,,,,,,,,0.3968,
Sabatia,1,110,W_177,8,8,53,,,,21.2,,,20.35,,,,,,,,,,1305,1204.2,100.76,1305,1204.24,100.76,,1218,,,,,,,,,,,,,,0.4331,
Sabatia,1,110,W_177,9,9,60,,,,17.7,,,17.1,,,,,,,,,,1027,934.9,92.07,1027,934.93,92.07,,980,,,,,,,,,,,,,,0.3931,
Sabatia,1,110,W_177,10,10,67,,,,13.1,,,12.3,,,,,,,,,,712,636,76.01,712,635.99,76.01,,620,,,,,,,,,,,,,,0.4639,
Sabatia,1,110,W_177,11,11,74,,,,5.3,,,5.05,,,,,,,,,,57,46.5,10.54,57,46.46,10.54,,49.7,,,,,,,,,,,,,,0.3783,
Sabatia,1,110,W_25,0,0,0.4,,,,31.1,,,26.9,,,,,,,,,,2162,1962.6,199.44,2162,1962.56,199.44,,1880,,,,,,,,,,,,,,0.5854,
Sabatia,1,110,W_25,1,1,4.5,,,,24.8,,,22.4,,,,,,,,,,1822,1682.3,139.68,1822,1682.32,139.68,,1660,,,,,,,,,,,,,,0.5505,
Sabatia,1,110,W_25,2,2,10,,,,23.5,,,21.65,,,,,,,,,,1705,1592.8,112.17,1705,1592.83,112.17,,1590,,,,,,,,,,,,,,0.5082,
Sabatia,1,110,W_25,3,3,17,,,,23.2,,,21.05,,,,,,,,,,1397,1288,108.96,1397,1288.04,108.96,,1390,,,,,,,,,,,,,,0.4646,
Sabatia,1,110,W_25,4,4,24,,,,21.1,,,19.4,,,,,,,,,,1347,1241,106,1347,1241,106,,1220,,,,,,,,,,,,,,0.4748,
Sabatia,1,110,W_25,5,5,31,,,,19.8,,,18.25,,,,,,,,,,1298,1188.3,109.67,1298,1188.33,109.67,,1150,,,,,,,,,,,,,,0.4728,
Sabatia,1,110,W_25,6,6,38,,,,18.8,,,17.4,,,,,,,,,,1169,1068.6,100.37,1169,1068.63,100.37,,1004,,,,,,,,,,,,,,0.5142,
Sabatia,1,110,W_25,7,7,45,,,,18.2,,,17.1,,,,,,,,,,913,824.7,88.27,913,824.73,88.27,,770,,,,,,,,,,,,,,0.5162,
Sabatia,1,110,W_25,8,8,53,,,,13.8,,,12.8,,,,,,,,,,323,286.1,36.93,323,286.07,36.93,,305,,,,,,,,,,,,,,0.462,
Sabatia,1,110,W_25,9,9,60,,,,10.7,,,10.1,,,,,,,,,,238,206.9,31.09,238,206.91,31.09,,213,,,,,,,,,,,,,,0.4657,
Sabatia,1,110,W_25,10,10,67,,,,6.2,,,5.9,,,,,,,,,,50,40.1,9.94,50,40.06,9.94,,42,,,,,,,,,,,,,,0.5071,
Sabatia,1,110,W_25,11,11,72.2,,,,1.6,,,1.55,,,,,,,,,,4,2.6,1.44,4,2.56,1.44,,3.1,,,,,,,,,,,,,,0.3871,
Sabatia,1,110,W_29,0,0,0.4,,,,34.9,,,30.85,,,,,,,,,,2960,2665.8,294.19,2960,2665.81,294.19,,2790,,,,,,,,,,,,,,0.5364,
Sabatia,1,110,W_29,1,1,4.5,,,,28.4,,,25.7,,,,,,,,,,2108,1952,156.02,2108,1951.98,156.02,,1950,,,,,,,,,,,,,,0.5474,
Sabatia,1,110,W_29,2,2,10,,,,26.1,,,24.6,,,,,,,,,,2283,2142.8,140.25,2283,2142.75,140.25,,2110,,,,,,,,,,,,,,0.5524,
Sabatia,1,110,W_29,3,3,17,,,,24.1,,,23,,,,,,,,,,1082,1024.4,57.62,1082,1024.38,57.62,,1140,,,,,,,,,,,,,,0.4668,
Sabatia,1,110,W_29,4,4,24,,,,23.9,,,22.9,,,,,,,,,,1967,1849,117.97,1967,1849.03,117.97,,1900,,,,,,,,,,,,,,0.4657,
Sabatia,1,110,W_29,5,5,31,,,,22.6,,,21.55,,,,,,,,,,1314,1233.1,80.91,1314,1233.09,80.91,,1320,,,,,,,,,,,,,,0.4409,
Sabatia,1,110,W_29,6,6,38,,,,20.9,,,20.3,,,,,,,,,,1265,1187.2,77.75,1265,1187.25,77.75,,1275,,,,,,,,,,,,,,0.4396,
Sabatia,1,110,W_29,7,7,45,,,,19.6,,,19,,,,,,,,,,989,921.8,67.24,989,921.76,67.24,,1004,,,,,,,,,,,,,,0.4601,
Sabatia,1,110,W_29,8,8,53,,,,16.4,,,15.85,,,,,,,,,,666,608.9,57.08,666,608.92,57.08,,685,,,,,,,,,,,,,,0.3904,
Sabatia,1,110,W_29,9,9,60,,,,12.8,,,12.2,,,,,,,,,,291,260.7,30.26,291,260.74,30.26,,294,,,,,,,,,,,,,,0.418,
Sabatia,1,110,W_29,10,10,67,,,,7.6,,,7.3,,,,,,,,,,84,72.1,11.9,84,72.1,11.9,,77,,,,,,,,,,,,,,0.3818,
Sabatia,1,110,W_29,11,11,73.8,,,,1.4,,,1.15,,,,,,,,,,4,2.3,1.69,4,2.31,1.69,,2.7,,,,,,,,,,,,,,0.4074,
Sabatia,1,110,W_48,0,0,0.6,,,,11.9,,,20.55,,,,,,,,,,1156,1084.7,71.26,1156,1084.74,71.26,,1040,,,,,,,,,,,,,,0.5321,
Sabatia,1,110,W_48,1,1,4.5,,,,20.1,,,19.1,,,,,,,,,,999,936.2,62.83,999,936.17,62.83,,960,,,,,,,,,,,,,,0.5399,
Sabatia,1,110,W_48,2,2,10,,,,18.3,,,17.8,,,,,,,,,,726,682.9,43.06,726,682.94,43.06,,726,,,,,,,,,,,,,,0.538,
Sabatia,1,110,W_48,3,3,17,,,,17.5,,,17,,,,,,,,,,694,656.1,37.88,694,656.12,37.88,,703,,,,,,,,,,,,,,0.5171,
